time,tx_rate,rx_rate
43.64769458770752,0.0,0.0
44.14825654029846,0.0,0.0
44.64913892745972,0.0,0.0
45.14962816238403,0.0,0.0
45.65061330795288,0.0,0.0
46.151232957839966,0.0,0.0
46.65177917480469,0.0,0.0
47.15337514877319,0.0,0.0
47.65396237373352,0.0,0.0
48.15457820892334,0.0,0.0
48.655333042144775,0.0,0.0
49.15603828430176,0.0,0.0
49.65665793418884,0.0,0.0
50.1572425365448,0.001248,0.0
50.65779495239258,0.0,0.0
51.158379793167114,0.0,0.0
51.659027338027954,0.0,0.0
52.15955066680908,0.0,0.0
52.660027265548706,0.0,0.0
53.16058969497681,0.0,0.0
53.661086559295654,0.0,0.0
54.16140103340149,0.0,0.0
54.66193413734436,0.0,0.0
55.16254186630249,0.0,0.0
55.66302251815796,0.0,0.0
56.16393780708313,0.0,0.0
56.664767265319824,0.0,0.0
57.16485929489136,0.0,0.0
57.665794372558594,0.0,0.0
58.16641330718994,0.0,0.0
58.66678023338318,0.0,0.0
59.16726493835449,0.0,0.0
59.667720079422,0.0,0.0
60.16826629638672,3.500112,0.000672
60.66856265068054,4.961488,0.0
61.16983151435852,4.91576,0.0
61.67027688026428,5.007216,0.0
62.170859575271606,4.961488,0.0
62.673866510391235,5.007216,0.0
63.17458891868591,4.892896,0.0
63.6751766204834,5.007216,0.0
64.17554211616516,5.007216,0.0
64.67574167251587,4.984352,0.0
65.17633271217346,5.007216,0.0
65.67694020271301,5.007216,0.0
66.17745685577393,4.984352,0.0
66.67793130874634,4.984352,0.0
67.17856335639954,4.961488,0.0
67.67875218391418,5.007216,0.0
68.17885851860046,4.984352,0.0
68.67897272109985,4.984352,0.0
69.17937874794006,4.984352,0.0
69.67997312545776,4.984352,0.0
70.18048310279846,4.9856,0.0
70.68078684806824,4.984352,0.0
71.18117928504944,4.961488,0.0
71.68174266815186,5.007216,0.0
72.18233895301819,4.984352,0.0
72.6827781200409,4.961488,0.0
73.18328928947449,4.984352,0.0
73.68410038948059,4.984352,0.0
74.18473267555237,4.961488,0.0
74.68527722358704,5.007216,0.0
75.18597102165222,4.892896,0.0
75.68654203414917,4.984352,0.0
76.18711113929749,4.961488,0.0
76.68775629997253,4.892896,0.0
77.18812227249146,5.007216,0.0
77.68858551979065,5.007216,0.0
78.18862795829773,4.984352,0.0
78.6886613368988,5.007216,0.0
79.18921184539795,4.91576,0.0
79.68977856636047,5.007216,0.0
80.19031476974487,4.962736,0.0
80.69091320037842,4.961488,0.0
81.19158458709717,4.984352,0.0
81.69228625297546,4.984352,0.0
82.19256210327148,4.984352,0.0
82.69297337532043,4.938624,0.0
83.19355702400208,5.007216,0.0
83.69794702529907,4.984352,0.0
84.19854021072388,4.984352,0.0
84.69919276237488,4.961488,0.0
85.19976568222046,4.984352,0.0
85.7004497051239,5.007216,0.0
86.20057439804077,4.984352,0.0
86.70112442970276,4.938624,0.0
87.20171451568604,5.007216,0.0
87.70244336128235,4.984352,0.0
88.20302844047546,4.984352,0.0
88.70564794540405,4.961488,0.0
89.20622277259827,4.984352,0.0
89.7068145275116,4.9856,0.0
90.20787596702576,2.949456,0.05664
90.70931649208069,0.0,0.0
91.21761679649353,0.0,0.0
91.71842813491821,0.0,0.0
92.25884747505188,0.0,0.0
92.76827597618103,0.0,0.0
93.27052807807922,0.000672,0.000672
93.77143692970276,0.0,0.0
94.27267336845398,0.0,0.0
94.77397155761719,0.0,0.0
95.275390625,0.000672,0.000672
95.77574348449707,0.0,0.0
96.27669739723206,0.0,0.0
96.79286313056946,0.0,0.0
97.29682064056396,0.0,0.0
97.80458807945251,0.0,0.0
98.30816102027893,0.0,0.0
98.80841159820557,0.0,0.0
99.30897688865662,0.0,0.0
99.81430339813232,0.001248,0.0
100.31540727615356,0.0,0.0
